,appid,name,publisher,genres,owners,price,economic_success,total_ratings,rating_ratio,rating,release_year,release_month,local_multi_player,mmo,multi_player,online_co_op,online_multi_player,single_player,action,adventure,casual,indie,massively_multiplayer,rpg,racing,simulation,sports,strategyviolent,type
4511,371300,Knee Deep,Prologue Games,Adventure;Indie,9.903487552536127,19.0,13.407543823396258,156,0.8012820512820513,71.3839311591205,2015,7,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Premium
4513,371330,Two Digits,Cleverweek,Casual;Indie,12.206072645530174,2.0,13.45883704259595,348,0.7442528735632183,68.03936259759705,2015,5,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Premium
4517,371390,Flix The Flea,Psychotic Psoftware,Action;Indie,11.512925464970229,3.0,13.017005083966255,197,0.39593908629441626,35.564574628216135,2015,6,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Premium
4520,371420,Teddy Floppy Ear - The Race,Forever Entertainment S. A.,Indie;Racing;Simulation;Sports,11.512925464970229,5.0,13.527829818844937,861,0.7700348432055749,71.97074261467444,2015,5,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,Premium
4522,371450,Awe,BadLand Publishing,Casual;Indie,9.903487552536127,1.0,10.463131911491967,234,0.7606837606837606,68.71627275985185,2015,10,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Premium
4523,371460,Gnumz: Masters of Defense,8Floor,Casual;Strategy,11.512925464970229,5.0,13.527829818844937,119,0.7226890756302521,63.71773692761173,2015,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Premium
4524,371500,Grey Cubes,Deion Mobile,Action;Casual;Indie,9.903487552536127,1.0,10.463131911491967,444,0.8896396396396397,81.86903049654696,2015,5,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,Premium
4525,371520,Bounty Train,Daedalic Entertainment,Indie;Simulation;Strategy,10.819778284410283,27.99,14.5570911724063,964,0.7085062240663901,66.37471153459258,2017,5,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Premium
4527,371550,A Bastard's Tale,No Pest Productions,Action;Adventure;Indie,9.903487552536127,5.0,12.07254696717504,226,0.827433628318584,74.66229563386678,2015,5,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,Premium
4528,371570,Tap Heroes,VaragtP,Action;Adventure;Casual;Indie;RPG,12.206072645530174,3.0,13.864301674514206,1238,0.7463651050080775,70.26316197583493,2015,6,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,Premium
4531,371660,Far Cry® Primal,Ubisoft,Action;Adventure,13.122363377404328,57.99,17.588099090393314,13802,0.7874945660049268,76.51608304827701,2016,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Premium
4532,371670,Rolling Sun,Mystik'Art,Adventure;Indie;Strategy,12.206072645530174,2.0,13.45883704259595,781,0.4827144686299616,45.02268181344375,2015,6,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Premium
4537,371880,Collider,Binary Cocoa,Action;Casual;Indie,9.903487552536127,3.0,11.561725152903833,64,0.765625,65.66705907014396,2016,3,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,Premium
4539,371900,Pillar,MichaelArts,Adventure;Indie,9.903487552536127,8.0,12.54254845357358,47,0.7021276595744681,59.266095506074045,2015,5,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Premium
4540,371970,Barony,Turning Wheel LLC,Action;Adventure;Indie;RPG,11.512925464970229,15.5,14.659231027111028,1890,0.91005291005291,86.31008977450814,2015,6,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,Premium
4541,372000,Tree of Savior (English Ver.),"IMCGAMES Co.,Ltd.",Free to Play;Massively Multiplayer;RPG,14.508657738524219,0.0,0.0,16329,0.6218996876722396,60.513269671484,2016,3,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,Free
4547,372210,Spooky Cats,Russpuppy,Action;Casual;Indie,9.903487552536127,3.0,11.561725152903833,358,0.8519553072625698,77.94738783924248,2015,6,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,Premium
4553,372360,Tales of Symphonia,BANDAI NAMCO Entertainment,RPG,12.206072645530174,21.0,15.810211007243431,2737,0.8260869565217391,78.79606096636657,2016,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,Premium
4554,372380,Warriors & Castles,Estudio Raed Wulf,Action;Indie;Early Access,9.903487552536127,3.0,11.561725152903833,68,0.75,64.51707366602362,2015,6,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Premium
4556,372480,Spaceforce Rogue Universe HD,Dreamatrix,RPG;Simulation,9.903487552536127,13.0,13.02805489573287,42,0.5952380952380952,49.931178927216266,2015,5,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,Premium
4557,372490,GROOVY,SGS Team,Action;Adventure;Indie;Racing;Sports;Strategy,9.903487552536127,4.0,11.849404844423074,120,0.6166666666666667,54.38820486645378,2016,5,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,Premium
4558,372540,The Lost Mythologies,Basaltic studio,Action;Free to Play,12.206072645530174,0.0,0.0,1641,0.6782449725776966,64.17332080929191,2016,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Free
4562,372690,Chiptune Champion,Blake Garner,Casual;Indie,9.903487552536127,10.0,12.765691290604371,208,0.8269230769230769,74.41285765285093,2016,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Premium
4564,372750,Girl Amazon Survival,Kobra Studio,Action;Adventure;Indie;Simulation;Early Access,10.819778284410283,3.0,12.323860125621126,200,0.42,37.74511138499474,2016,8,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,Premium
4567,372800,RPG MO,Marxnet,Adventure;Free to Play;Indie;Massively Multiplayer;RPG;Early Access,13.122363377404328,0.0,0.0,2322,0.789405684754522,75.1124226334526,2015,8,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,Free
4568,372820,Shot In The Dark,Technomancy Studios,Action;Free to Play;Indie;Early Access,10.819778284410283,0.0,0.0,163,0.48466257668711654,43.246202928690764,2015,6,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Free
4569,372830,Fitz the Fox,Bread Vision Studios LLC.,Action;Adventure;Indie,9.903487552536127,4.0,11.849404844423074,115,0.8,70.43695472741302,2015,8,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,Premium
4571,372930,New York Mysteries: Secrets of the Mafia,FIVE-BN GAMES,Adventure;Casual,9.903487552536127,7.0,12.409017571151187,193,0.917098445595855,82.31933807659867,2015,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,Premium
4572,372940,Lost Lands: The Four Horsemen,FIVE-BN GAMES,Adventure;Casual,9.903487552536127,7.0,12.409017571151187,196,0.9540816326530612,85.68399687608671,2015,7,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,Premium
4578,373240,Black Sails - The Ghost Ship,Deck13,Adventure,10.819778284410283,10.0,13.527829818844937,185,0.7243243243243244,64.9211930600491,2015,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Premium
4579,373290,Stones of Sorrow,Cult Software,Action;Indie;RPG,10.819778284410283,3.0,12.323860125621126,77,0.5454545454545454,47.19775584183225,2015,5,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,Premium
4580,373330,All Is Dust,Mannequin Games LLC,Adventure;Free to Play,12.206072645530174,0.0,0.0,1233,0.43309002433090027,40.76820761126826,2015,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Free
4581,373360,Cast of the Seven Godsends - Redux,Merge Games;IV Productions,Action;Adventure;Indie,9.903487552536127,10.5,12.814481318719762,146,0.6438356164383562,57.21689053695237,2015,7,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,Premium
4582,373390,Contradiction - Spot The Liar!,Baggy Cat,Adventure;RPG;Strategy,9.903487552536127,10.0,12.765691290604371,1872,0.9615384615384616,91.17871387678392,2015,7,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,Premium
4583,373420,Divinity: Original Sin - Enhanced Edition,Larian Studios,Adventure;Indie;RPG;Strategy,13.815510557964274,38.0,17.858561843342684,14581,0.9043275495507853,87.91007634935903,2015,10,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,Premium
4584,373440,Stargazer,Amaranth Games,RPG,10.819778284410283,5.0,12.834683971615659,91,0.7032967032967034,61.31500631360254,2015,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Premium
4591,373630,Game Type,Mommy's Best Games,Action;Indie,9.903487552536127,3.0,11.561725152903833,36,0.7222222222222222,60.04452720154574,2015,9,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,Premium
4595,373720,Ryzom,Winch Gate Property Limited,Free to Play;Indie;Massively Multiplayer;RPG,11.512925464970229,0.0,0.0,331,0.6404833836858006,58.4695525906027,2016,5,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,Free
4596,373730,Way of Gold and Steel,Sergey Bobrov,Indie;Strategy,9.903487552536127,9.3,12.693120812822663,109,0.6513761467889908,57.22570312042772,2015,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Premium
4598,373770,LiEat,PLAYISM,Indie;RPG,11.512925464970229,3.0,13.017005083966255,3068,0.96251629726206,91.95935572442664,2016,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,Premium
4602,373860,Apothecarium: The Renaissance of Evil - Premium Edition,1C Online Games,Adventure;Casual,9.903487552536127,7.0,12.409017571151187,75,0.52,44.940205811051435,2015,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,Premium
4606,373970,Letter Quest: Grimm's Journey Remastered,Digerati,Casual;Indie,10.819778284410283,0.0,0.0,338,0.9201183431952663,84.04753288550657,2015,8,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Free
4607,373990,Metrico+,Digital Dreams,Adventure;Indie,10.819778284410283,14.0,13.864301674514206,198,0.7272727272727273,65.33728742659954,2016,8,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Premium
4608,374010,Sherlock Holmes Consulting Detective: The Case of the Mummy's Curse,Zojoi,Adventure,9.903487552536127,3.0,11.561725152903833,45,0.6888888888888889,58.01013375371152,2015,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Premium
4609,374030,Virginia,505 Games,Adventure;Casual;Indie,11.512925464970229,10.0,14.220976332738882,2418,0.6596360628618693,62.80352317811477,2016,9,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,Premium
4610,374040,Portal Knights,505 Games,Action;Adventure;RPG,13.122363377404328,19.0,16.47226753485437,15361,0.8194127986459215,79.6910525292822,2017,5,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,Premium
4612,374060,Stairs,Digital Tribe,Action;Adventure;Indie,9.903487552536127,13.5,13.065795142315812,249,0.7309236947791165,66.1582682919845,2015,9,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,Premium
4616,374280,Hired Ops,Absolut Soft LLC,Action;Massively Multiplayer;Early Access,9.903487552536127,0.0,0.0,3508,0.523945267958951,50.150389658744864,2016,10,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,Free
4617,374320,DARK SOULS™ III,"FromSoftware, Inc.;BANDAI NAMCO Entertainment",Action,14.508657738524219,74.0,19.372338623524815,148708,0.9238843908868386,91.10741005411246,2016,4,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,Premium
4618,374380,Revolution Under Siege Gold,Slitherine Ltd.,Simulation;Strategy,9.903487552536127,24.0,13.641158361294979,85,0.7529411764705882,65.44518897490454,2015,7,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,Premium
4619,374410,TransPlan,Kittehface Software,Casual;Indie;Strategy,9.903487552536127,3.0,11.561725152903833,247,0.9433198380566802,85.36126604470392,2015,6,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Premium
4627,374830,Defend The Highlands,KISS ltd,Indie;Strategy,11.512925464970229,10.0,14.220976332738882,316,0.7911392405063291,72.12630739193028,2015,11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Premium
4628,374900,Agatha Christie - The ABC Murders,Microids,Adventure,11.512925464970229,15.0,14.626441218624949,1022,0.7974559686888454,74.79549805609186,2016,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,Premium
4634,375010,Energy Balance,Sometimes You,Casual;Indie,12.206072645530174,3.0,13.864301674514206,249,0.7028112449799196,63.613719511523556,2015,7,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Premium
4639,375120,Super Star Path,DYA Games,Action;Adventure;Indie,9.903487552536127,4.9,12.052344376474922,251,0.8366533864541833,75.74722039639461,2015,6,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,Premium
4642,375180,Lunch Truck Tycoon,"Diggidy.net, LLC",Indie;Simulation,9.903487552536127,1.0,10.463131911491967,262,0.648854961832061,58.82318303683305,2015,5,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Premium
4644,375200,Sakura Fantasy,Winged Cloud,Casual;Indie,12.206072645530174,10.0,15.068273812173887,957,0.8892371995820272,83.29373570213504,2015,5,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Premium
4646,375220,Bitweb,practicing01,Casual;Free to Play,10.819778284410283,0.0,0.0,135,0.35555555555555557,31.504032964218354,2015,6,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Free
4647,375230,"Warhammer 40,000: Eternal Crusade",Behaviour Interactive Inc.,Action;Adventure;Free to Play;Massively Multiplayer,13.122363377404328,0.0,0.0,11515,0.4970907511940947,48.22028983597415,2017,3,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,Free
4648,375250,Pizza Express,Black Shell Media,Casual;Indie;RPG;Simulation;Strategy,9.903487552536127,7.25,12.444108750217069,197,0.8477157360406091,76.1446661911807,2015,6,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,Premium
4651,375320,Colortone,Valkyrie Initiative,Adventure;Indie,9.903487552536127,4.0,11.849404844423074,131,0.6335877862595419,56.07393154529825,2015,10,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Premium
4655,375460,16bit Trader,Forever Entertainment S. A.,Adventure;Casual;Indie;RPG;Simulation;Strategy,12.206072645530174,3.0,13.864301674514206,1537,0.41119063109954457,38.86147991676557,2015,6,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,Premium
4656,375480,Chronicon,Subworld,Action;Adventure;Indie;RPG;Early Access,11.512925464970229,10.5,14.269766465162304,1678,0.9445768772348033,89.40676973067137,2015,7,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,Premium
4657,375500,The Deep Paths: Labyrinth Of Andokost,Steve Jarman,RPG,9.903487552536127,6.0,12.25486757159303,104,0.5961538461538461,52.27211035777402,2016,10,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Premium
4658,375510,New kind of adventure,Back To Basics Gaming,Adventure;Indie;RPG;Early Access,12.206072645530174,1.0,12.765691290604371,1499,0.4136090727151434,39.07287933387627,2015,6,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,Premium
4659,375520,Taimumari,TERNOX;Victory Road,Action;Adventure;Indie,11.512925464970229,8.25,14.028604581505464,196,0.7857142857142857,70.56329154501259,2015,12,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,Premium
4660,375530,"Football, Tactics & Glory",Creoteam;Toplitz Productions,Indie;Simulation;Sports;Strategy,9.903487552536127,25.0,13.681980308196241,2330,0.9158798283261803,87.15110712887916,2018,6,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,Premium
4663,375580,Three Days,Lewis Bergin,Adventure;Casual;Indie;RPG;Simulation;Strategy,10.819778284410283,5.0,12.834683971615659,55,0.7090909090909091,60.35514442476584,2017,5,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,Premium
4664,375600,Air Brawl,Landfall,Action;Indie,11.512925464970229,0.0,0.0,1093,0.7392497712717292,69.42794663934873,2015,11,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Free
4665,375620,CortexGear: AngryDroids,JH12world,Action;Adventure;Indie;Strategy,11.512925464970229,6.0,13.710151153416941,106,0.2169811320754717,19.04053174798509,2015,9,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,Premium
4666,375750,Invisigun Reloaded,Sombr Studio,Action;Casual;Free to Play;Indie;Strategy,9.903487552536127,19.5,13.433519271241643,321,0.9283489096573209,84.67392824836128,2017,2,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,Premium
4667,375760,Volstead,NedoStudio,Indie;Simulation;Strategy,11.512925464970229,1.0,11.918397239722838,103,0.6213592233009708,54.46009465296291,2015,6,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,Premium
4671,375820,Human Resource Machine,Tomorrow Corporation,Casual;Indie,13.122363377404328,15.5,16.268668595459197,2619,0.9377625047728141,89.39042197613783,2015,10,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,Premium
4673,375850,Island Defense,Stereo7 Games,Action;Casual;Indie;Strategy,10.819778284410283,2.0,11.918397239722838,96,0.5104166666666666,44.60268831781896,2015,7,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,Premium
4675,375900,Trackmania® Turbo,Ubisoft,Massively Multiplayer;Racing,11.512925464970229,46.99,15.768325528067265,1251,0.6314948041566747,59.460826004336,2016,3,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,Premium
4676,375910,Anno 2205™,Ubisoft,Simulation;Strategy,12.206072645530174,46.99,16.61562330738353,3781,0.6527373710658556,62.54031320707507,2015,11,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Premium
4678,375950,Viridi,Ice Water Games,Casual;Free to Play;Indie;Simulation,13.122363377404328,0.0,0.0,6765,0.9124907612712491,88.04167219724025,2015,8,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,Free
4681,376140,SAGA,Silverlode Interactive,Free to Play;Indie;Massively Multiplayer;Strategy,11.512925464970229,0.0,0.0,120,0.5,44.09854448631387,2015,8,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,Free
4684,376210,The Isle,Afterthought LLC,Action;Adventure;Indie;Massively Multiplayer;Simulation;Early Access,12.206072645530174,19.0,15.710127563007966,16358,0.7597505807555935,73.92779398842045,2015,12,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,Premium
4687,376300,GUILTY GEAR Xrd -SIGN-,Arc System Works,Action,11.512925464970229,29.0,15.285686632949897,2117,0.9253660840812471,87.9225816768746,2015,12,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,Premium
4688,376310,Otherland MMO,Game OL GmbH,Indie;Massively Multiplayer;RPG,10.819778284410283,0.0,0.0,571,0.3572679509632224,33.08496338511746,2016,9,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,Free
4694,376520,Kelvin and the Infamous Machine,Blyts,Adventure;Indie,9.903487552536127,10.5,12.814481318719762,487,0.893223819301848,82.3939446044544,2016,7,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Premium
4697,376680,Splendor,Days of Wonder;Asmodee Digital,Casual;Strategy,9.903487552536127,10.0,12.765691290604371,213,0.7652582159624414,68.91811846414227,2015,9,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,Premium
4699,376760,Big Thinkers Kindergarten,Humongous Entertainment;Nightdive Studios,Casual,9.903487552536127,7.0,12.409017571151187,38,0.8157894736842105,68.03984319591075,2015,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Premium
4700,376770,Big Thinkers 1st Grade,Humongous Entertainment;Nightdive Studios,Casual,9.903487552536127,7.0,12.409017571151187,33,0.9090909090909091,75.18533738668688,2015,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,Premium
4704,376920,Tiki Man,Anarchy Enterprises,Action;Casual;Indie,10.819778284410283,3.0,12.323860125621126,221,0.7330316742081447,66.09590858136262,2015,6,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,Premium
4707,377080,Hatoful Boyfriend: Holiday Star,Devolver Digital,Adventure;Indie,9.903487552536127,10.0,12.765691290604371,351,0.9344729344729344,85.44985318728041,2015,12,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Premium
4709,377120,Chronicle Keepers: The Dreaming Garden,Ultimate Games S.A.,Adventure;Casual,9.903487552536127,5.0,12.07254696717504,89,0.6404494382022472,55.781344728832615,2015,6,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,Premium
4711,377160,Fallout 4,Bethesda Softworks,RPG,15.424948470398375,34.0,19.35677410704427,182252,0.7398108114039901,73.01620892590086,2015,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Premium
4712,377190,Pale Echoes,Degica,Indie;RPG,9.903487552536127,5.0,12.07254696717504,45,0.8444444444444444,71.10919621422703,2015,12,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,Premium
4715,377260,Unearned Bounty,Extrokold Games,Action;Free to Play;Indie,11.512925464970229,0.0,0.0,303,0.6567656765676567,59.80220129746171,2018,8,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,Free
4717,377290,Biodrone Battle,Bit Juggler,Action;Indie,11.512925464970229,2.0,12.611541086966115,261,0.5172413793103449,46.88595774830322,2015,7,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Premium
4718,377310,The Tower Of Elements,Back To Basics Gaming,Action;Indie,12.206072645530174,1.0,12.765691290604371,300,0.5633333333333334,51.279596849716405,2015,8,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Premium
4720,377330,Close Your Eyes [Old Version],Yai Gameworks,Adventure;Free to Play;Indie,11.512925464970229,0.0,0.0,719,0.8817802503477051,82.09404776501665,2015,8,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Free
4721,377360,Western Press,Fellow Traveller,Action;Indie,9.903487552536127,5.0,12.07254696717504,206,0.6796116504854369,61.136925290976464,2016,4,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,Premium
4722,377430,Who Is Mike - A Visual Novel,Afterthought Studios,Casual;Indie;RPG;Simulation,10.819778284410283,0.0,0.0,372,0.9059139784946236,82.97244182599631,2015,9,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,Free
4725,377470,ENKI,Storm in a Teacup,Adventure;Indie,9.903487552536127,5.0,12.07254696717504,145,0.6137931034482759,54.53299533321307,2015,7,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Premium
4732,377600,Tcheco in the Castle of Lucio,Marcelo Barbosa,Action;Indie,10.819778284410283,1.0,11.225256725762893,599,0.9065108514190318,84.04360064719107,2015,6,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Premium
4735,377680,Sakura Beach,Winged Cloud,Sexual Content;Nudity;Indie;Simulation,11.512925464970229,10.0,14.220976332738882,752,0.7539893617021277,70.26638079797594,2015,8,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Premium
4737,377710,Idol Magical Girl Chiru Chiru Michiru Part 1,Frontwing USA,Adventure;Casual,10.819778284410283,19.0,14.169683073439028,150,0.9333333333333333,83.02782639650724,2015,7,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,Premium
4738,377720,Idol Magical Girl Chiru Chiru Michiru Part 2,Frontwing USA,Adventure;Casual,9.903487552536127,19.0,13.407543823396258,61,0.9344262295081968,79.95450477120973,2015,7,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,Premium
4740,377840,FINAL FANTASY IX,Square Enix,RPG,12.206072645530174,18.99,15.709601108744906,4771,0.9251729197233285,88.90490938156455,2016,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,Premium
4741,377860,Mushihimesama,Degica,Action,9.903487552536127,19.0,13.407543823396258,872,0.9724770642201835,90.91607148750597,2015,11,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,Premium
4742,377870,DARIUSBURST Chronicle Saviours,Degica;Chara-Ani;TAITO CORP.,Action,9.903487552536127,48.0,14.33430494661736,483,0.8571428571428571,79.04922320091175,2015,12,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,Premium
4745,377900,Empire TV Tycoon,Dreamsite Games,Casual;Indie;Simulation;Strategy,10.819778284410283,10.0,13.527829818844937,737,0.7598371777476255,70.77993032554795,2015,10,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,Premium
4749,377980,Mortos,JustPlayNow,Action;Casual;Indie,9.903487552536127,1.0,10.463131911491967,75,0.5066666666666667,43.7878928415373,2016,11,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,Premium
4754,378100,Nyctophobia,Lightning Man Media ,Adventure;Indie,12.206072645530174,2.0,13.45883704259595,587,0.4565587734241908,42.30775705328958,2015,8,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Premium
4755,378110,Hack RUN,i273 LLC,Adventure;Simulation;Strategy,9.903487552536127,3.0,11.561725152903833,167,0.8203592814371258,73.26411732053944,2015,6,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,Premium
4757,378270,Putrefaction,Kazakov Oleg,Action;Indie,10.819778284410283,1.0,11.225256725762893,379,0.6701846965699209,61.41351290281708,2015,8,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,Premium
4758,378300,The Knobbly Crook,Gnarled Scar Manipulations,Adventure;Free to Play;Indie,10.819778284410283,0.0,0.0,180,0.9111111111111111,81.58507166193637,2015,6,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,Free
4760,378360,Ymir,Thibaud Michaud,Indie;Simulation;Strategy;Early Access,9.903487552536127,34.5,14.004063492665871,598,0.7842809364548495,72.7086619371113,2019,3,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,Premium
4761,378370,Nomad,Diminished Studios,Action;Adventure;Free to Play;Indie;Massively Multiplayer;RPG;Early Access,12.206072645530174,0.0,0.0,3941,0.5942654148693225,56.96882432736597,2015,6,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,Free
